,,,,,,,,,,,,
,"1520-3247","CAD/C","P + E",329,369,403,208,262,403,,,
,"1534-8687","CAD/E","Elec",299,299,299,154,194,299,,,
,"4 Issues","CAD","Print",299,339,373,192,242,373,,,
"CC","NEW DIRECTIONS FOR COMMUNITY COLLEGES",,,,,,,,,,,
,"CC",,,,,,,,,,,
,"0194-3081","CC/C","P + E",269,309,343,175,222,343,,,
,"1536-0733","CC/E","Elec",244,244,244,125,158,244,,,
,"4 Issues","CC","Print",244,284,318,163,206,318,,,
"EV","NEW DIRECTIONS FOR EVALUATION",,,,,,,,,,,
,"EV",,,,,,,,,,,
,"1097-6736","EV/C","P + E",282,322,356,182,232,356,,,
,"1534-875X","EV/E","Elec",256,256,256,131,166,256,,,
,"4 Issues","EV","Print",256,296,330,169,214,330,,,
"HE","NEW DIRECTIONS FOR HIGHER EDUCATION",,,,,,,,,,,
,"HE",,,,,,,,,,,
,"0271-0560","HE/C","P + E",269,309,343,175,222,343,,,
,"1536-0741","HE/E","Elec",244,244,244,125,158,244,,,
,"4 Issues","HE","Print",244,284,318,163,206,318,,,
"IR","NEW DIRECTIONS FOR INSTITUTIONAL RESEARCH",,,,,,,,,,,
,"IR",,,,,,,,,,,
,"0271-0579","IR/C","P + E",291,331,365,187,237,365,,,
,"1536-075X","IR/E","Elec",264,264,264,135,171,264,,,
,"4 Issues","IR","Print",264,304,338,173,219,338,,,
"SS","NEW DIRECTIONS FOR STUDENT SERVICES",,,,,,,,,,,
,"SS",,,,,,,,,,,
,"0164-7970","SS/C","P + E",267,307,341,174,220,341,,,
,"1536-0695","SS/E","Elec",242,242,242,123,156,242,,,
,"4 Issues","SS","Print",242,282,316,161,204,316,,,
"TL","NEW DIRECTIONS FOR TEACHING & LEARNING",,,,,,,,,,,
,"TL",,,,,,,,,,,
,"0271-0633","TL/C","P + E",267,307,341,174,220,341,,,
,"1536-0768","TL/E","Elec",242,242,242,123,156,242,,,
,"4 Issues","TL","Print",242,282,316,161,204,316,,,
"YD","NEW DIRECTIONS FOR YOUTH DEVELOPMENT",,,,,,,,,,,
,"YD",,,,,,,,,,,
,"1533-8916","YD/C","P + E",274,314,348,178,225,348,,,
,"1537-5781","YD/E","Elec",249,249,249,127,161,249,,,
,"4 Issues","YD","Print",249,289,323,165,209,323,,,
"NPQU","NEW PERSPECTIVES QUARTERLY",,,,,,,,,,,
,"NPQU",,,,,,,,,,,
,"0893-7850","NPQU/C","P + E",424,424,424,339,430,663,,,
,"1540-5842","NPQU/E","Elec",385,385,385,308,391,603,,,
,"Vol 27, 4 Issues","NPQU","Print",385,385,385,308,391,603,,,
"NPH","NEW PHYTOLOGIST",,,,,,,,,,,
,"NPH",,,,,,,,,,,
,"0028-646X","NPH/C","P + E",3136,3136,3136,1696,2155,3658,,,
,"1469-8137","NPH/E","Elec",2850,2850,2850,1542,1959,3325,,,
,"Vol 185-188, 16 Issues","NPH","Print",2850,2850,2850,1542,1959,3325,,,
"NTWE","NEW TECHNOLOGY, WORK AND EMPLOYMENT",,,,,,,,,,,
,"NTWE",,,,,,,,,,,
,"0268-1072","NTWE/C","P + E",698,698,698,331,419,817,,,
,"1468-005X","NTWE/E","Elec",634,634,634,300,381,742,,,
,"Vol 25, 3 Issues","NTWE","Print",634,634,634,300,381,742,,,
,"Also available in Industrial Relations Package.",,,,,,,,,,,
"NZG","NEW ZEALAND GEOGRAPHER",,,,,,,,,,,
,"NZG",,,,,,,,,,,
,"0028-8144","NZG/C","P + E",294,294,294,164,208,322,354.2,"USD","Australia"
,"1745-7939",,,,,,,,,218,"USD","New Zealand"
,"Vol 66, 3 Issues","NZG/E","Elec",267,267,267,149,189,292,321.2,"USD","Australia"
,,,,,,,,,,198,"USD","New Zealand"
,,"NZG","Print",267,267,267,149,189,292,321.2,"USD","Australia"
,,,,,,,,,,198,"USD","New Zealand"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"NBM","NMR IN BIOMEDICINE",,,,,,,,,,,
,"NBM",,,,,,,,,,,
,"0952-3480","NBM/C","P + E",2654,2654,2654,1355,1712,2654,,,
,"1099-1492","NBM/E","Elec",2412,2412,2412,1231,1556,2412,,,
,"Vol 23, 10 Issues","NBM","Print",2412,2412,2412,1231,1556,2412,,,
"NBA","NONPROFIT BUSINESS ADVISOR",,,,,,,,,,,
,"NBA",,,,,,,,,,,
,"1531-5428","NBA/C","P + E",2442,2490,2508,1532,1796,2508,,,
,"1949-3193","NBA/E","Elec",2220,2220,2220,1355,1589,2220,,,
,"12 Issues","NBA","Print",2220,2268,2286,1396,1637,2286,,,
"NML","NONPROFIT MANAGEMENT & LEADERSHIP",,,,,,,,,,,
,"NML",,,,,,,,,,,
,"1048-6682","NML/C","P + E",293,333,367,188,239,367,,,
,"1542-7854","NML/E","Elec",266,266,266,136,173,266,,,
,"Vol 20-21, 4 Issues","NML","Print",266,306,340,174,221,340,,,
"NSR","NONTRADITIONAL STUDENTS REPORT",,,,,,,,,,,
,"NSR",,,,,,,,,,,
,"1523-5416","NSR/C","P + E",2624,2672,2690,1380,2128,2690,,,
,"1943-7501","NSR/E","Elec",2385,2385,2385,1217,1879,2385,,,
,"Vol 12-13, 12 Issues","NSR","Print",2385,2433,2451,1253,1934,2451,,,
"NJB","NORDIC JOURNAL OF BOTANY",,,,,,,,,,,
,"NJB",,,,,,,,,,,
,"0107-055X","NJB/C","P + E",574,574,574,310,394,608,,,
,"1756-1051","NJB/E","Elec",522,522,522,282,359,553,,,
,"Vol 28, 6 Issues","NJB","Print",522,522,522,282,359,553,,,
"NAD2","NORTH AMERICAN DIALOGUE (ELECTRONIC)",,,,,,,,,,,
,"NAD2",,,,,,,,,,,
,"1556-4819","NAD/E","Elec",12,12,12,5,6,10,,,
,"Vol 13, 2 Issues",,,,,,,,,,,
,"Not available in print. Previously published by the University of California Press.",,,,,,,,,,,
"NOUS","NOUS",,,,,,,,,,,
,"NOUS",,,"SEE PHIL/NOUS PACKAGE.",,,,,,,,
,"0029-4624",,,,,,,,,,,
,"1468-0068",,,,,,,,,,,
,"Vol 44, 4 Issues",,,,,,,,,,,
"NLA","NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS",,,,,,,,,,,
,"NLA",,,,,,,,,,,
,"1070-5325","NLA/C","P + E",2064,2064,2064,1054,1333,2064,,,
,"1099-1506","NLA/E","Elec",1877,1877,1877,958,1211,1877,,,
,"Vol 17, 12 Issues","NLA","Print",1877,1877,1877,958,1211,1877,,,
"NUM","NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL  EQUATIONS",,,,,,,,,,,
,"NUM",,,,,,,,,,,
,"0749-159X","NUM/C","P + E",2930,3014,3056,1560,1973,3056,,,
,"1098-2426","NUM/E","Elec",2663,2663,2663,1359,1719,2663,,,
,"Vol 26, 6 Issues","NUM","Print",2663,2747,2789,1423,1800,2789,,,
"-","NUMERICAL METHODS PACKAGE",,,,,,,,,,,
,,"MJNME/C","P + E",14648,14648,14648,7473,9450,14648,,,
,,"MJNME/E","Elec",13316,13316,13316,6794,8592,13316,,,
,,"MJNME/P","Print",13316,13316,13316,6794,8592,13316,,,
," Includes International Journal of Numerical Methods in Biomedical Engineering & International Journal for Numerical Methods in Engineering.",,,,,,,,,,,
"NHS","NURSING & HEALTH SCIENCES",,,,,,,,,,,
,"NHS",,,,,,,,,,,
,"1441-0745","NHS/C","P + E",719,719,719,446,565,872,959.2,"USD","Australia"
,"1442-2018","NHS/E","Elec",653,653,653,404,514,792,871.2,"USD","Australia"
,"Vol 12, 4 Issues","NHS","Print",653,653,653,404,514,792,871.2,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"LIFE","NURSING FOR WOMENS HEALTH",,,,,,,,,,,
,"LIFE",,,"SEE JOURNAL OF OBSTETRIC, GYNECOLOGIC & NEONATAL NURSING",,,,,,,,
,"1751-4851",,,,,,,,,,,
,"1751-486X",,,,,,,,,,,
,"Vol 14, 6 Issues",,,,,,,,,,,
"NUF","NURSING FORUM",,,,,,,,,,,
,"NUF",,,,,,,,,,,
,"0029-6473","NUF/C","P + E",226,226,226,154,196,302,,,
,"1744-6198","NUF/E","Elec",206,206,206,140,179,275,,,
,"Vol 45, 4 Issues","NUF","Print",206,206,206,140,179,275,,,
"NICC","NURSING IN CRITICAL CARE",,,,,,,,,,,
,"NICC",,,,,,,,,,,
,"1362-1017","NICC/C","P + E",539,539,539,292,371,629,,,
,"1478-5153","NICC/E","Elec",489,489,489,265,338,572,,,
,"Vol 15, 6 Issues","NICC","Print",489,489,489,265,338,572,,,
"NIN","NURSING INQUIRY",,,,,,,,,,,
,"NIN",,,,,,,,,,,
,"1320-7881","NIN/C","P + E",702,702,702,379,481,815,,,
,"1440-1800","NIN/E","Elec",638,638,638,344,436,740,,,
,"Vol 17, 4 Issues","NIN","Print",638,638,638,344,436,740,,,
"NUP","NURSING PHILOSOPHY",,,,,,,,,,,
,"NUP",,,,,,,,,,,
,"1466-7681","NUP/C","P + E",540,540,540,291,369,629,,,
,"1466-769X","NUP/E","Elec",490,490,490,264,335,572,,,
,"Vol 11, 4 Issues","NUP","Print",490,490,490,264,335,572,,,
"NDI","NUTRITION & DIETETICS",,,,,,,,,,,
,"NDI",,,,,,,,,,,
,"1446-6368","NDI/C","P + E",202,202,202,120,153,236,259.6,"USD","Australia"
,"1747-0080","NDI/E","Elec",175,175,175,104,133,205,225.5,"USD","Australia"
,"Vol 67, 4 Issues",,,,,,,,,,,
,"Not available in print only. Australia prices inclusive of GST.",,,,,,,,,,,
"NBU","NUTRITION BULLETIN",,,,,,,,,,,
,"NBU",,,,,,,,,,,
,"1471-9827","NBU/C","P + E",758,758,758,410,520,884,,,
,"1467-3010","NBU/E","Elec",688,688,688,372,473,803,,,
,"Vol 35, 4 Issues","NBU","Print",688,688,688,372,473,803,,,
"NURE","NUTRITION REVIEWS",,,,,,,,,,,
,"NURE",,,,,,,,,,,
,"0029-6643","NURE/C","P + E",396,396,396,262,333,514,,,
,"1753-4887","NURE/E","Elec",360,360,360,227,289,445,,,
,"Vol 68, 12 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"O",,,,,"O",,,,,,,
"OBR","OBESITY REVIEWS",,,,,,,,,,,
,"OBR",,,,,,,,,,,
,"1467-7881","OBR/C","P + E",883,883,883,479,609,1033,,,
,"1467-789X","OBR/E","Elec",802,802,802,438,557,938,,,
,"Vol 11, 6 Issues","OBR","Print",802,802,802,438,557,938,,,
"OTI","OCCUPATIONAL THERAPY INTERNATIONAL",,,,,,,,,,,
,"OTI",,,,,,,,,,,
,"0966-7903","OTI/C","P + E",504,504,504,257,325,504,,,
,"1557-0703","OTI/E","Elec",457,457,457,234,295,457,,,
,"Vol 17, 4 Issues","OTI","Print",457,457,457,234,295,457,,,
"OIK","OIKOS",,,,,,,,,,,
,"OIK",,,,,,,,,,,
,"0030-1299","OIK/C","P + E",1525,1525,1525,908,1154,1781,,,
,"1600-0706","OIK/E","Elec",1386,1386,1386,826,1049,1619,,,
,"Vol 119, 12 Issues","OIK","Print",1386,1386,1386,826,1049,1619,,,
"OET","OIL AND ENERGY TRENDS",,,,,,,,,,,
,"OET",,,,,,,,,,,
,"0950-1045","OET/C","P + E",4151,4151,4151,2455,3117,4811,,,
,"1744-7992","OET/E","Elec",3774,3774,3774,2232,2834,4373,,,
,"Vol 35, 12 Issues","OET","Print",3774,3774,3774,2232,2834,4373,,,
"OETS","OIL AND ENERGY TRENDS: ANNUAL STATISTICAL REVIEW",,,,,,,,,,,
,"OETS",,,,,,,,,,,
,"0953-1033","OETS","Print",1444,1444,1444,791,1005,1550,,,
,"Vol 31, 1 Issue",,,,,,,,,,,
,"Print only.",,,,,,,,,,,
"OPEC","OPEC ENERGY REVIEW",,,,,,,,,,,
,"OPEC",,,,,,,,,,,
,"1753-0229","OPEC/C","P + E",677,677,677,403,511,789,,,
,"1753-0237","OPEC/E","Elec",615,615,615,366,465,717,,,
,"Vol 34, 4 Issues","OPEC","Print",615,615,615,366,465,717,,,
"OPO","OPHTHALMIC AND PHYSIOLOGICAL OPTICS",,,,,,,,,,,
,"OPO",,,,,,,,,,,
,"0275-5408","OPO/C","P + E",1493,1493,1493,808,1026,1743,,,
,"1475-1313","OPO/E","Elec",1357,1357,1357,734,932,1584,,,
,"Vol 30, 6 Issues","OPO","Print",1357,1357,1357,734,932,1584,,,
"OCA","OPTIMAL CONTROL APPLICATIONS AND METHODS",,,,,,,,,,,
,"OCA",,,,,,,,,,,
,"0143-2087","OCA/C","P + E",4180,4180,4180,2133,2697,4180,,,
,"1099-1514","OCA/E","Elec",3800,3800,3800,1939,2451,3800,,,
,"Vol 31, 6 Issues","OCA","Print",3800,3800,3800,1939,2451,3800,,,
"ODI","ORAL DISEASES",,,,,,,,,,,
,"ODI",,,,,,,,,,,
,"1354-523X","ODI/C","P + E",1146,1146,1146,682,867,1336,,,
,"1601-0825","ODI/E","Elec",1041,1041,1041,620,787,1214,,,
,"Vol 16, 8 Issues","ODI","Print",1041,1041,1041,620,787,1214,,,
"ORS","ORAL SURGERY",,,,,,,,,,,
,"ORS",,,,,,,,,,,
,"1752-2471","ORS/C","P + E",511,511,511,255,324,499,,,
,"1752-248X","ORS/E","Elec",465,465,465,232,294,453,,,
,"Vol 3, 4 Issues","ORS","Print",465,465,465,232,294,453,,,
"OLI","ORBIS LITERARUM",,,,,,,,,,,
,"OLI",,,,,,,,,,,
,"0105-7510","OLI/C","P + E",651,651,651,390,494,763,,,
,"1600-0730","OLI/E","Elec",592,592,592,353,449,693,,,
,"Vol 65, 6 Issues","OLI","Print",592,592,592,353,449,693,,,
"OCR","ORTHODONTICS & CRANIOFACIAL RESEARCH",,,,,,,,,,,
,"OCR",,,,,,,,,,,
,"1601-6335","OCR/C","P + E",549,549,549,327,416,641,,,
,"1601-6343","OCR/E","Elec",499,499,499,297,378,582,,,
,"Vol 13, 4 Issues","OCR","Print",499,499,499,297,378,582,,,
"OS","ORTHOPAEDIC SURGERY",,,,,,,,,,,
,"OS",,,"OPT-IN TITLE",,,,,,,,
,"1757-7853",,,,,,,,,,,
,"1757-7861",,,,,,,,,,,
,"Vol 2, 4 Issues",,,,,,,,,,,
"OBES","OXFORD BULLETIN OF ECONOMICS & STATISTICS",,,,,,,,,,,
,"OBES",,,,,,,,,,,
,"0305-9049","OBES/C","P + E",1011,1011,1011,494,627,1180,,,
,"1468-0084","OBES/E","Elec",918,918,918,449,570,1072,,,
,"Vol 72, 5 Issues","OBES","Print",918,918,918,449,570,1072,,,
"OJOA","OXFORD JOURNAL OF ARCHAEOLOGY",,,,,,,,,,,
,"OJOA",,,,,,,,,,,
,"0262-5253","OJOA/C","P + E",1070,1070,1070,498,632,1248,,,
,"1468-0092","OJOA/E","Elec",973,973,973,452,574,1135,,,
,"Vol 29, 4 Issues","OJOA","Print",973,973,973,452,574,1135,,,
"OXTO","OXFORD TODAY",,,,,,,,,,,
,"OXTO",,,,,,,,,,,
,"0954-1306","OXTO","Print",23,23,23,11,14,31,,,
,"Vol 22, 3 Issues",,,,,,,,,,,
,"Print only.",,,,,,,,,,,
"OES","OXONOMICS",,,,,,,,,,,
,"OES",,,,,,,,,,,
,"1752-5195","OES","Print",197,197,197,106,135,208,,,
,"1752-5209",,,,,,,,,,,
,"Vol 5, 1 Issue",,,,,,,,,,,
,"Print only.",,,,,,,,,,,
"P",,,,,"P",,,,,,,
"PAER","PACIFIC ECONOMIC REVIEW",,,,,,,,,,,
,"PAER",,,,,,,,,,,
,"1361-374X","PAER/C","P + E",578,578,578,399,507,781,859.1,"USD","Australia"
,"1468-0106","PAER/E","Elec",525,525,525,362,461,710,781,"USD","Australia"
,"Vol 15, 5 Issues","PAER","Print",525,525,525,362,461,710,781,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"PAFO","PACIFIC FOCUS",,,,,,,,,,,
,"PAFO",,,,,,,,,,,
,"1225-4657","PAFO/C","P + E",370,370,370,184,234,361,397.1,"USD","Australia"
,"1976-5118","PAFO/E","Elec",333,333,333,166,210,325,357.5,"USD","Australia"
,"Vol 25, 3 Issues",,,,,,,,,,,
,"Not available in print only. Australia prices inclusive of GST.",,,,,,,,,,,
"PAPQ","PACIFIC PHILOSOPHICAL QUARTERLY",,,,,,,,,,,
,"PAPQ",,,,,,,,,,,
,"0279-0750","PAPQ/C","P + E",393,393,393,270,342,603,,,
,"1468-0114","PAPQ/E","Elec",357,357,357,245,311,548,,,
,"Vol 91, 4 Issues","PAPQ","Print",357,357,357,245,311,548,,,
"PACE","PACING AND CLINICAL ELECTROPHYSIOLOGY",,,,,,,,,,,
,"PACE",,,,,,,,,,,
,"0147-8389","PACE/C","P + E",948,948,948,737,935,1443,,,
,"1540-8159","PACE/E","Elec",861,861,861,669,850,1312,,,
,"Vol 33, 12 Issues","PACE","Print",861,861,861,669,850,1312,,,
"PTS","PACKAGING TECHNOLOGY AND SCIENCE",,,,,,,,,,,
,"PTS",,,,,,,,,,,
,"0894-3214","PTS/C","P + E",2425,2425,2425,1238,1565,2425,,,
,"1099-1522","PTS/E","Elec",2204,2204,2204,1125,1423,2204,,,
,"Vol 23, 8 Issues","PTS","Print",2204,2204,2204,1125,1423,2204,,,
"PPE","PAEDIATRIC & PERINATAL EPIDEMIOLOGY",,,,,,,,,,,
,"PPE",,,,,,,,,,,
,"0269-5022","PPE/C","P + E",1303,1303,1303,707,898,1520,,,
,"1365-3016","PPE/E","Elec",1184,1184,1184,643,816,1381,,,
,"Vol 24, 6 Issues","PPE","Print",1184,1184,1184,643,816,1381,,,
"PME","PAIN MEDICINE",,,,,,,,,,,
,"PME",,,,,,,,,,,
,"1526-2375","PME/C","P + E",823,823,823,605,769,1186,,,
,"1526-4637","PME/E","Elec",748,748,748,550,699,1078,,,
,"Vol 11, 11 Issues","PME","Print",748,748,748,550,699,1078,,,
,"Increasing from 8 to 11 issues.",,,,,,,,,,,
"PAPR","PAIN PRACTICE",,,,,,,,,,,
,"PAPR",,,,,,,,,,,
,"1530-7085","PAPR/C","P + E",440,440,440,332,422,650,,,
,"1533-2500","PAPR/E","Elec",400,400,400,302,383,591,,,
,"Vol 10, 6 Issues","PAPR","Print",400,400,400,302,383,591,,,
"PALA","PALAEONTOLOGY",,,,,,,,,,,
,"PALA",,,,,,,,,,,
,"0031-0239","PALA/C","P + E",1183,1183,1183,640,815,1382,,,
,"1475-4983","PALA/E","Elec",1075,1075,1075,582,740,1256,,,
,"Vol 53, 6 Issues","PALA","Print",1075,1075,1075,582,740,1256,,,
"PIRS","PAPERS IN REGIONAL SCIENCE",,,,,,,,,,,
,"PIRS",,,"SEE REGIONAL SCIENCE PACKAGE.",,,,,,,,
,"1056-8190",,,,,,,,,,,
,"1435-5957",,,,,,,,,,,
,"Vol 89, 4 Issues",,,,,,,,,,,
"PIM","PARASITE IMMUNOLOGY",,,,,,,,,,,
,"PIM",,,,,,,,,,,
,"0141-9838","PIM/C","P + E",2286,2286,2286,1240,1574,2669,,,
,"1365-3024","PIM/E","Elec",2078,2078,2078,1126,1430,2426,,,
,"Vol 32, 12 Issues","PIM","Print",2078,2078,2078,1126,1430,2426,,,
"PARH","PARLIAMENTARY HISTORY",,,,,,,,,,,
,"PARH",,,,,,,,,,,
,"0264-2824","PARH/C","P + E",411,411,411,225,286,441,,,
,"1750-0206","PARH/E","Elec",374,374,374,205,260,401,,,
,"Vol 29, 3 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"2056","PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION",,,,,,,,,,,
,"2056",,"VCH TITLE",,,,,,,,,
,"0934-0866","2056/C","P + E",2141,2141,2141,1093,1612,2141,2783,"SFR","Switzerland"
,"1521-4117","2056/E","Elec",1946,1946,1946,993,1465,1946,2530,"SFR","Switzerland"
,"Vol 27, 6 Issues","2056","Print",1946,1946,1946,993,1465,1946,2530,"SFR","Switzerland"
"PIN","PATHOLOGY INTERNATIONAL",,,,,,,,,,,
,"PIN",,,,,,,,,,,
,"1320-5463","PIN/C","P + E",1469,1469,1469,908,1154,1779,1956.9,"USD","Australia"
,"1440-1827","PIN/E","Elec",1335,1335,1335,825,1049,1617,1778.7,"USD","Australia"
,"Vol 60, 12 Issues","PIN","Print",1335,1335,1335,825,1049,1617,1778.7,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"PECH","PEACE & CHANGE",,,,,,,,,,,
,"PECH",,,,,,,,,,,
,"0149-0508","PECH/C","P + E",509,509,509,374,474,733,,,
,"1468-0130","PECH/E","Elec",441,441,441,340,432,667,,,
,"Vol 35, 4 Issues","PECH","Print",441,441,441,340,432,667,,,
"PAI","PEDIATRIC ALLERGY AND IMMUNOLOGY",,,,,,,,,,,
,"PAI",,,,,,,,,,,
,"0905-6157","PAI/C","P + E",1288,1288,1288,767,975,1503,,,
,"1399-3038","PAI/E","Elec",1171,1171,1171,697,886,1366,,,
,"Vol 21, 8 Issues","PAI","Print",1171,1171,1171,697,886,1366,,,
"PAN","PEDIATRIC ANESTHESIA",,,,,,,,,,,
,"PAN",,,,,,,,,,,
,"1155-5645","PAN/C","P + E",1776,1776,1776,961,1221,2072,,,
,"1460-9592","PAN/E","Elec",1614,1614,1614,873,1109,1883,,,
,"Vol 20, 12 Issues","PAN","Print",1614,1614,1614,873,1109,1883,,,
"MPO","PEDIATRIC BLOOD & CANCER",,,,,,,,,,,
,"MPO",,,,,,,,,,,
,"1545-5009","MPO/C","P + E",4666,4862,4960,2531,3201,4960,,,
,"1545-5017","MPO/E","Elec",4242,4242,4242,2164,2736,4242,,,
,"Vol 54-55, 14 Issues","MPO","Print",4242,4438,4536,2314,2926,4536,,,
,"Decreasing from 15 to 14 issues.",,,,,,,,,,,
"PDE","PEDIATRIC DERMATOLOGY",,,,,,,,,,,
,"PDE",,,,,,,,,,,
,"0736-8046","PDE/C","P + E",1083,1110,1083,802,1018,1571,,,
,"1525-1470","PDE/E","Elec",984,1016,984,729,925,1428,,,
,"Vol 27, 6 Issues","PDE","Print",984,1016,984,729,925,1428,,,
"PEDI","PEDIATRIC DIABETES",,,,,,,,,,,
,"PEDI",,,,,,,,,,,
,"1399-543X","PEDI/C","P + E",811,811,811,483,613,945,,,
,"1399-5448","PEDI/E","Elec",737,737,737,438,557,859,,,
,"Vol 11, 8 Issues","PEDI","Print",737,737,737,438,557,859,,,
"PPUL","PEDIATRIC PULMONOLOGY",,,,,,,,,,,
,"PPUL",,,,,,,,,,,
,"8755-6863","PPUL/C","P + E",2555,2723,2807,1432,1812,2807,,,
,"1099-0496","PPUL/E","Elec",2323,2323,2323,1185,1498,2323,,,
,"Vol 45, 12 Issues","PPUL","Print",2323,2491,2575,1314,1661,2575,,,
"PETR","PEDIATRIC TRANSPLANTATION",,,,,,,,,,,
,"PETR",,,,,,,,,,,
,"1397-3142","PETR/C","P + E",1105,1105,1105,658,835,1287,,,
,"1399-3046","PETR/E","Elec",1004,1004,1004,597,758,1170,,,
,"Vol 14, 8 Issues","PETR","Print",1004,1004,1004,597,758,1170,,,
"PED","PEDIATRICS INTERNATIONAL",,,,,,,,,,,
,"PED",,,,,,,,,,,
,"1328-8067","PED/C","P + E",880,880,880,543,691,1065,1171.5,"USD","Australia"
,"1442-200X","PED/E","Elec",800,800,800,493,627,967,1063.7,"USD","Australia"
,"Vol 52, 6 Issues","PED","Print",800,800,800,493,627,967,1063.7,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"PFI","PERFORMANCE IMPROVEMENT",,,,,,,,,,,
,"PFI",,,,,,,,,,,
,"1090-8811","PFI/C","P + E",349,389,409,242,278,409,,,
,"1930-8272","PFI/E","Elec",317,317,317,163,205,317,,,
,"Vol 49, 10 Issues","PFI","Print",317,357,377,194,244,377,,,
"PIQ","PERFORMANCE IMPROVEMENT QUARTERLY",,,,,,,,,,,
,"PIQ",,,,,,,,,,,
,"0898-5952","PIQ/C","P + E",181,221,255,130,164,255,,,
,"1937-8327","PIQ/E","Elec",164,164,164,84,106,164,,,
,"Vol 23, 4 Issues","PIQ","Print",164,204,238,122,154,238,,,
"PRD","PERIODONTOLOGY 2000",,,,,,,,,,,
,"PRD",,,,,,,,,,,
,"0906-6713","PRD/C","P + E",734,734,734,437,555,856,,,
,"1600-0757","PRD/E","Elec",667,667,667,397,504,777,,,
,"Vol 52-54, 3 Issues","PRD","Print",667,667,667,397,504,777,,,
"PPP","PERMAFROST AND PERIGLACIAL PROCESSES",,,,,,,,,,,
,"PPP",,,,,,,,,,,
,"1045-6740","PPP/C","P + E",1470,1470,1470,751,949,1470,,,
,"1099-1530","PPP/E","Elec",1336,1336,1336,682,862,1336,,,
,"Vol 21, 4 Issues","PPP","Print",1336,1336,1336,682,862,1336,,,
"PERE","PERSONAL RELATIONSHIPS",,,,,,,,,,,
,"PERE",,,,,,,,,,,
,"1350-4126","PERE/C","P + E",505,505,505,403,511,789,,,
,"1475-6811","PERE/E","Elec",458,458,458,366,465,717,,,
,"Vol 17, 4 Issues","PERE","Print",458,458,458,366,465,717,,,
"PEPS","PERSONNEL PSYCHOLOGY",,,,,,,,,,,
,"PEPS",,,,,,,,,,,
,"0031-5826","PEPS/C","P + E",448,448,448,287,364,560,226,"USD","Dev World"
,"1744-6570","PEPS/E","Elec",406,406,406,260,330,509,206,"USD","Dev World"
,"Vol 63, 4 Issues","PEPS","Print",406,406,406,260,330,509,206,"USD","Dev World"
"PPC","PERSPECTIVES IN PSYCHIATRIC CARE",,,,,,,,,,,
,"PPC",,,,,,,,,,,
,"0031-5990","PPC/C","P + E",245,245,245,167,210,325,,,
,"1744-6163","PPC/E","Elec",223,223,223,151,191,295,,,
,"Vol 46, 4 Issues","PPC","Print",223,223,223,151,191,295,,,
"PSRH","PERSPECTIVES ON SEXUAL AND REPRODUCTIVE HEALTH",,,,,,,,,,,
,"PSRH",,,,,,,,,,,
,"1538-6341","PSRH/C","P + E",252,252,252,150,190,293,,,
,"1931-2393","PSRH/E","Elec",227,227,227,135,171,264,,,
,"Vol 42, 4 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"PERS","PERSPEKTIVEN DER WIRTSCHAFTSPOLITIK",,,,,,,,,,,
,"PERS",,,,,,,,,,,
,"1465-6493","PERS/C","P + E",194,194,194,126,160,248,,,
,"1468-2516","PERS/E","Elec",176,176,176,115,145,225,,,
,"Vol 11, 4 Issues","PERS","Print",176,176,176,115,145,225,,,
,"Also available in German Economic Package.",,,,,,,,,,,
"PS","PEST MANAGEMENT SCIENCE  (FORMERLY: PESTICIDE SCIENCE)",,,,,,,,,,,
,"PS",,,,,,,,,,,
,"1526-498X","PS/C","P + E",2594,2594,2594,1323,1674,2594,,,
,"1526-4998","PS/E","Elec",2358,2358,2358,1203,1522,2358,,,
,"Vol 66, 12 Issues","PS","Print",2358,2358,2358,1203,1522,2358,,,
"PFQ","PHARMACEUTICAL FORMULATION QUALITY",,,,,,,,,,,
,"PFQ",,,,,,,,,,,
,"1531-2135","PFQ","Print",126,126,126,65,81,126,,,
,"Vol 12, 7 Issues",,,,,,,,,,,
,"Print only.",,,,,,,,,,,
"PST","PHARMACEUTICAL STATISTICS: THE JOURNAL OF APPLIED  STATISTICS IN THE PHARMACEUTICAL INDUSTRY",,,,,,,,,,,
,"PST",,,,,,,,,,,
,"1539-1604","PST/C","P + E",698,698,698,357,451,698,,,
,"1539-1612","PST/E","Elec",634,634,634,324,410,634,,,
,"Vol 9, 4 Issues","PST","Print",634,634,634,324,410,634,,,
"PDS","PHARMACOEPIDEMIOLOGY AND DRUG SAFETY",,,,,,,,,,,
,"PDS",,,,,,,,,,,
,"1053-8569","PDS/C","P + E",2028,2028,2028,1035,1310,2028,,,
